city_id,id,slug,is_nfc,cash_in,type,working_weekends,is_digital,lat,lng,work_hours_week,work_hours_saturday,work_hours_sunday,address,name,function
1,64,menzil-kommunal-istismar-idaresi-1003,0,0,A,0,0,40.523097,49.948772,,,,"Bakı şəhəri, Sabunçu rayonu, Kürdəxanı qəsəbəsi",Mənzil Kommunal İstismar İdarəsi,atm
1,66,rahat-market-zabrat-1001,0,1,A,0,0,40.465749,49.944949,,,,"Bakı şəhəri, Sabunçu rayonu Zabrat ŞTQ Babkək 110H",Rahat Market (Zabrat),atm
1,67,muasir-tikinti-zavodu-1000,0,0,A,0,0,40.284737,49.723846,,,,"Bakı şəhəri, Salyan şossesi 47 km",Müasir Tikinti Zavodu,atm
1,68,caspian-plaza-999,0,1,A,0,0,40.385645,49.828640,,,,"Bakı şəhəri, Cəfər Cabbarlı 44",Caspian Plaza,atm
1,69,araz-market-memmedli-qesebesi-994,0,1,A,0,0,40.511484,49.941684,,,,"Bakı şəhəri, Sabunçu rayonu, Məmmədli qəsəbəsi","Araz market, Məmmədli qəsəbəsi",atm
1,70,nesimi-filiali-993,0,0,A,0,0,40.393585,49.836656,,,,"Bakı şəhəri, Nəsimi rayonu, İ.Qasımov küçəsi 4",Nəsimi filialı,atm
1,72,shimal-elektrik-stansiyasi-mmc-shuvelan-qesebesi-986,0,0,A,0,0,40.498816,50.209362,,,,"Bakı şəhəri, Şüvəlan qəsəbəsi, A.İldırım küçəsi 32","Şimal Elektrik Stansiyası MMC, Şüvəlan qəsəbəsi",atm
1,73,landmark-985,0,0,A,0,0,40.375879,49.849932,,,,"Bakı şəhəri, Nizami küçəsi 96E",Landmark,atm
1,74,leyla-shixlinskaya-klinikasi-984,0,0,A,0,0,40.382119,49.863370,,,,"Bakı şəhəri, Yusif Səfərov küçəsi 25",Leyla Şıxlinskaya Klinikası,atm
1,75,socar-petrol-983,0,0,A,0,0,40.392294,49.914955,,,,"Bakı şəhəri, Babək prospekti 2269-cu məhəllə, bina 1",Socar Petrol,atm
1,76,sea-breeze-resort-981,0,0,A,0,0,40.591486,49.985075,,,,"Bakı şəhəri, Nardaran qəsəbəsi",Sea Breeze Resort,atm
1,79,bridge-plaza-979,0,0,A,0,0,40.387106892549255,49.82929348273956,,,,"Bakı ş, Nəsimi rayonu, Bakıxanov küçəsi 24",Bridge Plaza,atm
1,80,araz-market-sahil-qesebesi-978,0,1,A,0,0,40.225528,49.572345,,,,"Bakı şəhəri, Qaradağ rayonu, Sahil qəsəbəsi, M.Seyidov küçəsi","Araz Market, Sahil qəsəbəsi",atm
1,81,heyder-eliyev-merkezi-977,0,1,A,0,0,40.395988,49.867795,,,,"Bakı şəhəri, Heydər Əliyev prospekti 1",Heydər Əliyev Mərkəzi,atm
1,82,shuvelanpark-ticaret-merkezi-976,0,0,A,0,0,40.484546,50.184034,,,,"Bakı şəhəri, Xəzər rayonu, Almaz İldırım 68",ŞüvəlanPark Ticarət Mərkəzi,atm
1,83,port-baku-922,0,0,A,0,0,40.376018215890745,49.86126340740964,,,,"Bakı şəhəri, Neftçilər prospekti 153",Port Baku,atm
1,84,port-baku-974,0,0,A,0,0,40.376018215890745,49.86126340740964,,,,"Bakı şəhəri, Neftçilər prospekti 153",Port Baku,atm
1,85,pasha-bank-bash-ofis-973,0,0,A,0,0,40.370912,49.838781,,,,"Bakı şəhəri, Y.Məmmədəliyev 13",Paşa Bank Baş Ofis,atm
1,86,bilgah-beach-hotel,0,0,A,0,0,40.576074,50.061837,,,,"Bakı şəhəri, Xəzər rayonu, Qəbələ küçəsi 94",Bilgəh Beach Hotel,atm
1,87,begoc-office-971,0,0,A,0,0,40.372988,49.849573,,,,"Bakı şəhəri, Zərifə Əliyeva küçəsi 41",Begoc Office,atm
1,88,socar-metanol-zavodu-969,0,0,A,0,0,40.274684,49.670310,,,,Salyan şossesi 25-ci km,SOCAR Metanol Zavodu,atm
1,91,baki-olimpiya-stadionu-963,0,1,A,0,0,40.430097,49.919536,,,,"Bakı şəhəri, Heydər Əliyev prospekti 323",Bakı Olimpiya stadionu,atm
1,92,dalga-beach-aquapark-960,0,0,A,0,0,40.513397,50.168927,,,,"Bakı şəhəri, Xəzər rayonu",Dalğa Beach Aquapark,atm
1,93,baku-expo-center-957,0,0,A,0,0,40.440363,50.034090,,,,"Bakı şəhəri, Heydər Əliyev prospekti",Baku Expo Center,atm
1,94,marriott-absheron-baku-955,0,0,A,0,0,40.374880,49.856741,,,,"Bakı şəhəri, Azadlıq 674",Marriott Absheron Baku,atm
1,96,ictimai-televiziya-ve-radio-yayimlari-shirketi-954,0,0,A,0,0,40.402043,49.801429,,,,"Bakı şəhəri, Yasamal rayonu Şərifzadə küçəsi 241",İctimai Televiziya və Radio Yayımları Şirkəti,atm
1,97,genclik-mall-953,0,0,A,0,0,40.399986,49.852837,,,,"Fətəli Xan Xoyski pr. 38, Gənclik Mall TM-nin -1-ci mərtəbəsi",Gənclik Mall,atm
1,98,intourist-hotel-baku-952,0,0,A,0,0,40.354391,49.833495,,,,"Bakı şəhəri, Mikayıl Useynov 51",Intourist Hotel Baku,atm
1,99,dinamo-hotel-baku-951,0,0,A,0,0,40.372253,49.848383,,,,"Bakı şəhəri, Zərifə Əliyeva küçəsi 32",Dinamo Hotel Baku,atm
1,100,marine-plaza-holiday-inn-baku-950,0,0,A,0,0,40.375812,49.858974,,,,"Bakı şəhəri, K.Səfərəliyeva küçəsi 5","Marine Plaza, Holiday İnn Baku",atm
1,101,four-season-hotel-949,0,0,A,0,0,40.363450,49.835156,,,,"Bakı şəhəri, Neftçilər prospekti 1",Four Season Hotel,atm
1,102,park-inn-hotel-948,1,0,A,0,0,40.371890,49.848744,,,,"Bakı şəhəri, Azadlıq prospekti 1",Park Inn Hotel,atm
1,103,boulevard-hotel-baku-947,0,0,A,0,0,40.375556,49.882962,,,,"Bakı şəhəri, Xəqani Rüstəmov küçəsi 4C",Boulevard Hotel Baku,atm
1,104,azerbaycan-diller-universiteti-946,0,0,A,0,0,40.383446,49.842900,,,,"Bakı şəhəri, Nəsimi rayonu, Rəşid Behbudov küçəsi 134",Azərbaycan Dillər Universiteti,atm
1,106,bona-dea-hospital-2-943,0,0,A,0,0,40.413353,49.930147,,,,"Bakı şəhəri, Mehdi Abbasov küçəsi 2","Bona-Dea, Hospital 2",atm
1,107,28-mall-parking-1-mertebe-942,0,0,A,0,0,40.379274,49.846865,,,,"Bakı şəhəri, Nəsimi rayonu, Azadlıq prospekti 15A",28 Mall (Parking -1 mərtəbə),atm
1,109,bravo-market-28-mall-940,0,0,A,0,0,40.379274,49.846865,,,,"Bakı şəhəri, Azadlıq prospekti 15A (28 Mall)","Bravo market, 28 Mall",atm
1,110,yeni-lenkeran-hotel-987,0,1,A,0,0,38.760602,48.765233,,,,"Lənkəran şəhəri, Haftoni kəndi",Yeni Lənkəran Hotel,atm
1,111,buta-market-hovsan-kendi-937,0,0,A,0,0,40.374165,50.085819,,,,"Bakı şəhəri, Suraxanı rayonu, Hövsan kəndi, Məktəbli küçəsi 18A","Buta market, Hövsan kəndi",atm
1,112,socar-neolit-934,0,1,A,0,0,40.405823,49.921512,,,,"Bakı şəhəri, Nizami rayonu, Oqtay Vəliyev küçəsi",SOCAR Neolit,atm
1,113,vip-filial-933,0,1,A,0,0,40.380717,49.841847,,,,"Bakı şəhəri, Nəsimi rayonu, Bül-bül prospekti 60, Gulustan residence",VIP filial,atm
1,114,atef-932,0,0,A,0,0,40.374904,50.055052,,,,"Bakı şəhəri, Zığ şössesi, Qaraçuxur qəsəbəsi",ATEF,atm
1,115,e-gov-genclik-930,0,0,A,0,0,40.405607,49.848664,,,,"Bakı şəhəri, Nəsimi rayonu, M.Mirqasımov küçəsi 25A",E-GOV Gənclik,atm
1,116,azerbaycan-dovlet-iqtisad-universiteti-929,0,0,A,0,0,40.396502,49.835590,,,,"Bakı şəhəri, Nəsimi rayonu, Abbas Səhhət küçəsi 45A",Azərbaycan Dövlət İqtisad Universiteti,atm
1,117,kendden-shehere-magazasi-926,0,0,A,0,0,40.376262,49.851647,,,,"Bakı şəhəri, Səbail rayonu, Nizami küçəsi 92",Kənddən Şəhərə mağazası,atm
1,118,absheron-2-hotel-marriott-hotel-925,0,0,A,0,0,40.374534,49.856099,,,,"Bakı şəhəri, Səbail rayonu, Azadlıq meydanı 674",Abşeron 2 Hotel (Marriott Hotel),atm
1,119,pasha-heyat-924,1,0,A,0,0,40.394001,49.876035,,,,"Bakı şəhəri, Nərimanov rayonu, Mayakovski küçəsi 15",PAŞA Həyat,atm
1,120,port-baku-975,0,0,A,0,0,40.376574,49.860963,,,,"Bakı şəhəri, Neftçilər prospekti 153",Port Baku,atm
1,121,four-season-hotel-949,0,0,A,0,0,40.363442,49.835166,,,,"Bakı şəhəri, Neftçilər prospekti",Four Season Hotel,atm
1,122,pera-group-919,0,0,A,0,0,40.402953,49.902846,,,,"Bakı şəhəri, Nizami rayonu, Keşlə qəsəbəsi",Pera Group,atm
1,123,excelsior-hotel-918,0,0,A,0,0,40.391857,49.868429,,,,"Bakı şəhəri, Heydər Əliyev prospekti 2",Excelsior Hotel,atm
1,124,sdn-plaza-prokon-glensol-917,0,0,A,0,0,40.421281,49.878505,,,,"Bakı şəhəri, Nərimanov rayonu, Ələsgər Qayıbov 12","SDN Plaza Prokon, Glensol",atm
1,125,bulvar-otel-916,0,0,A,0,0,40.375507,49.883019,,,,"Bakı şəhəri, Xəqani Rüstəmov küçəsi 4C",Bulvar Otel,atm
1,126,baku-medical-plaza-914,0,0,A,0,0,40.394446,49.964872,,,,"Bakı şəhəri, Babək prospekti 92N",Baku Medical Plaza,atm
1,128,absheron-hotel-910,0,0,A,0,0,40.374952,49.856723,,,,"Bakı şəhəri, Səbail rayonu, Azadlıq meydanı 674",Abşeron Hotel,atm
1,129,pasha-sigorta-909,0,1,A,0,0,40.358281,49.824010,,,,"Bakı şəhəri, Səbail rayonu, M.Useynov 61",Paşa Sığorta,atm
1,130,emlak-xidmeti-mekani-908,0,0,A,0,0,40.416629,49.901005,,,,"Bakı şəhəri, Nizami rayonu, Xəlil Rza Ulutürk küçəsi, 2005 məhəllə",Əmlak Xidməti Məkanı,atm
1,132,neftciler-kart-merkezi-filiali-906,0,1,A,0,0,40.411311,49.945867,,,,"Bakı şəhəri, Nizami rayonu, R. Rüstəmov küçəsi, 44D",Neftçilər kart mərkəzi filialı,atm
1,135,azerenerji-asc-sebail-rayonu-901,0,0,A,0,0,40.369550,49.839391,,,,"Bakı şəhəri, Səbail rayonu, Əbdül Əlizadə küçəsi 10","AzərEnerji ASC, Səbail rayonu",atm
1,136,bravo-hipermarket-koroglu-metrosu-900,0,0,A,0,0,40.418672,49.914134,,,,"Bakı şəhəri, Heydər Əliyev prospekti","Bravo Hipermarket, Koroğlu metrosu",atm
1,137,socar-neft-kemerleri-idaresi-899,0,0,A,0,0,40.382018,49.870843,,,,"Bakı şəhəri, Xətai rayonu, Xocalı Prospekti 44",SOCAR Neft Kəmərləri İdarəsi,atm
1,139,karmen-xirdalan-qesebesi-896,0,0,A,0,0,40.440895,49.757902,,,,"Şamaxı şossesi, Xırdalan qəsəbəsi","Karmen, Xırdalan qəsəbəsi",atm
1,140,ciraq-plaza-otel-ve-biznes-merkezi-895,0,0,A,0,0,40.395088,49.817758,,,,"Bakı şəhəri, Tbilisi prospekti 490",Çıraq Plaza Otel və Biznes Mərkəzi,atm
1,141,avromed-cobanzade-894,0,0,A,0,0,40.402695,49.937275,,,,"Bakı şəhəri, Çobanzadə küçəsi 238",Avromed Çobanzadə,atm
1,142,avromed-babek-893,0,0,A,0,0,40.394597,49.904083,,,,"Bakı şəhəri, Nizami Abdullayev 4",Avromed Babək,atm
1,143,mcdonalds-f-x-xoyski-830-892,0,0,A,0,0,40.399610,49.849927,,,,"Bakı şəhəri, Fətəli Xan Xoyski küçəsi 830","McDonald's , F. X. Xoyski 830",atm
1,144,norm-sement-zavodu-qaradag-qesebesi-891,0,0,A,0,0,40.250581,49.448799,,,,"Bakı şəhəri, Qaradağ qəsəbəsi, Salyan şosesi","Norm Sement zavodu, Qaradağ qəsəbəsi",atm
1,145,azerconnect-heyder-eliyev-prospekti-890,0,0,A,0,0,40.416957,49.909153,,,,"Bakı şəhəri, Heydər Əliyev prospekti 106A","AzərConnect, Heydər Əliyev prospekti",atm
1,146,mcdonalds-nerimanov-rayonu-889,0,0,A,0,0,40.402981,49.869904,,,,"Bakı şəhəri, Nərimanov rayonu, Təbriz küç. 1959","McDonalds, Nərimanov rayonu",atm
1,147,bilgeh-qesebesi-zaqulba-shossesi-888,0,0,A,0,0,40.582276,50.041412,,,,"Bakı ş, Bilgəh qəsəbəsi, Zaqulba şossesi 272","Bilgəh qəsəbəsi, Zaqulba şossesi",atm
1,148,demirci-plaza-887,0,0,A,0,0,40.38308551786773,49.87152815459626,,,,"Bakı ş, Nizami rayonu, Xocalı prospekti 37",Dəmirçi Plaza,atm
1,149,azterminalkompleks-sabuncu-rayonu-886,0,0,A,0,0,40.500614,49.969982,,,,"Bakı ş, Sabunçu rayonu, Zabrat-Maştağa şossesi 3","Azterminalkompleks, Sabunçu rayonu",atm
1,150,optimal-electronics-yasamal-rayonu-885,0,0,A,0,0,40.384032,49.803475,,,,"Bakı şəhəri, Yasamal rayonu, A.M.Şərifzadə 73","Optimal Electronics, Yasamal rayonu",atm
1,152,azerbaycan-dovlet-iqtisad-universiteti-esas-korpus-884,0,1,A,0,0,40.367640,49.832148,,,,"Bakı şəhəri, Səbail rayonu, İstiqlaliyyət küçəsi 61",Azərbaycan Dövlət İqtisad Universiteti - Əsas korpus,atm
1,153,azerbaycan-dovlet-iqtisad-universiteti-4-cu-korpus-883,0,0,A,0,0,40.405128,49.859769,,,,"Bakı şəhəri, Nərimanov rayonu, H. Əliyev küçəsi 135A",Azərbaycan Dövlət İqtisad Universiteti - 4-cü korpus,atm
1,154,azersu-asc-880,0,0,A,0,0,40.404547,49.806573,,,,"Yasamal rayonu, Heydər Əliyev prospekti 67",Azərsu ASC,atm
1,155,baki-logistika-merkezi-absheron-port-878,0,1,A,0,0,40.329477,49.764990,,,,"Qaradağ rayonu, Lökbatan qəsəbəsi",Bakı logistika mərkəzi (Abşeron Port),atm
1,156,dovlet-miqrasiya-xidmeti-876,0,0,A,0,0,40.427962,49.839986,,,,"Bakı şəhəri, Binəqədi rayonu, Binəqədi şossesi 202",Dövlət Miqrasiya Xidməti,atm
1,157,baki-dovlet-universiteti-esas-girishi-875,0,0,A,0,0,40.373108,49.811921,,,,"Bakı şəhəri, Yasamal rayonu, Z.Xəlilov küç. 23",Bakı Dövlət Universiteti Əsas Girişi,atm
1,158,dovlet-serhed-xidmeti-turkan-qesebesi-874,1,0,A,0,0,40.363239,50.156431,,,,"Bakı şəhəri, Xəzər rayonu, Türkan qəsəbəsi","Dövlət Sərhəd Xidməti, Türkan qəsəbəsi",atm
1,159,xarici-diller-universiteti-870,0,1,A,0,0,40.395137,49.860342,,,,"Bakı şəhəri, Nərimanov rayonu, Təbriz küç. 81",Xarici Dillər Universiteti,atm
1,162,bravo-filiali-2-20-yanvar-m-si-yaxinligi-850,0,0,A,0,0,40.401360,49.811158,,,,"Bakı şəh., Nəsimi rayonu, Tbilisi prospekti, məhəllə 3007 (20 Yanvar Bravo hipermarketinin daxilində)","Bravo filialı 2, (20 Yanvar m-sı yaxınlığı)",atm
1,163,yasamal-filiali-849,0,0,A,0,0,40.372490,49.817053,,,,"Bakı şəhəri, Yasamal rayonu, Landau küçəsi 6",Yasamal filialı,atm
1,164,bineqedi-filiali-848,0,0,A,1,0,40.40979,49.80797,,,,"Nəsimi rayonu, Asif Məhərrəmov küçəsi 174",Binəqədi Filialı,atm
1,165,247-elektron-xidmet-merkezi-n1-846,0,0,A,0,0,40.381357,49.846638,,,,"Nəsimi rayonu, Şamil Əzizbəyov  küçəsi 158",24/7 Elektron Xidmət Mərkəzi N1,atm
1,166,247-elektron-xidmet-merkezi-n1-847,0,0,A,0,0,40.381357,49.846638,,,,"Nəsimi rayonu, Şamil Əzizbəyov  küçəsi 158",24/7 Elektron Xidmət Mərkəzi N1,atm
1,167,ehmedli-filiali-841,0,0,A,0,0,40.386648,49.956983,,,,"Xətai rayonu, Sarayevo küçəsi, 7Q",Əhmədli filialı,atm
1,168,ehmedli-filiali-842,1,0,A,0,0,40.386648,49.956983,,,,"Xətai rayonu, Sarayevo küçəsi, 7Q",Əhmədli filialı,atm
1,169,247-elektron-xidmet-merkezi-n2-837,0,0,A,0,0,40.405086,49.870478,,,,"Nərimanov rayonu, A.Neymətulla küçəsi 54",24/7 Elektron Xidmət Mərkəzi N2,atm
1,170,247-elektron-xidmet-merkezi-n2-840,0,0,A,0,0,40.405086,49.870478,,,,"Nərimanov rayonu, A.Neymətulla küçəsi 54",24/7 Elektron Xidmət Mərkəzi N2,atm
1,171,qara-qarayev-filiali-atm-1-839,0,0,A,0,0,40.417904,49.934665,,,,"Nizami rayonu, Qara Qarayev prospekti 29","Qara Qarayev filialı, ATM 1",atm
1,172,qara-qarayev-filiali-838,0,0,A,0,0,40.417904,49.934665,,,,"Nizami rayonu, Qara Qarayev prospekti",Qara Qarayev filialı,atm
1,173,icerisheher-filiali-836,0,0,A,0,0,40.367877,49.828450,,,,"Səbail rayonu, Bünyad Sərdarov küçəsi 14",İçərişəhər filialı,atm
1,176,bakixanov-ticaret-merkezi-129,0,0,A,0,0,40.411613,49.966138,,,,Sabunçu ray. Ş.Kamilov  Küç 7,Bakıxanov ticarət mərkəzi,atm
1,177,sabuncu-filiali-128,0,1,A,0,0,40.43260,49.960377,,,,"Sabunçu rayonu, Bаkıхаnov qəsəbəsi, Ə. Ağayev küçəsi 41",Sabunçu filialı,atm
1,179,shusha-filiali-126,0,1,A,0,0,40.421931,49.842592,,,,"Bakı şəh Binəqədi rayonu, 8 mkr, İ. Dadaşov küçəsi 3158/3156-cı məhəllə",Şuşa filialı,atm
1,180,bineqedi-filiali-125,0,1,A,1,0,40.40979,49.80797,,,,"Nəsimi rayonu, Asif Məhərrəmov küçəsi 174",Binəqədi filialı,atm
1,182,kapital-bank-bash-ofis-831,0,0,A,0,0,40.379270,49.845022,,,,"Nəsimi rayonu, Füzuli küçəsi 71","Kapital Bank, Baş Ofis",atm
1,183,iqlim-eim-in-inzibati-binasi-36,0,0,A,0,0,40.529632,50.070536,,,,"Xəzər rayonu, Albalılıq dairəsi, keçid 1349","""İQLİM"" EİM-in inzibati binası",atm
1,184,kapital-bank-bash-ofis-832,0,0,A,0,0,40.379270,49.845022,,,,"Nəsimi rayonu, Füzuli küçəsi 71","Kapital Bank, Baş Ofis",atm
1,185,kapital-bank-bash-ofis-834,0,0,A,0,0,40.379270,49.845022,,,,"Nəsimi rayonu, Füzuli küçəsi 71","Kapital Bank, Baş Ofis",atm
1,186,bizim-market-bulbule-826,0,0,A,0,0,40.433100,49.983518,,,,"Surxanı ray., Bülbülə qəs., Səttər Bəhlulzadə küç. 50","Bizim market, Bülbülə",atm
1,188,yeni-suraxani-qesebesi-market-822,0,0,A,0,0,40.432553,50.033309,,,,"Suraxanı rayonu, Yeni Suraxanı qəsəbəsi, 14 iyul küç.12 (Market)","Yeni Suraxanı qəsəbəsi, Market",atm
1,189,nesimi-rayonu-araz-market-821,0,1,A,0,0,40.401168,49.831580,,,,"Nəsimi rayonu, S.Vurğun 134 (Araz Market)","Nəsimi rayonu, Araz Market",atm
1,190,azerbaycan-tibb-universiteti-820,0,1,A,0,0,40.395608,49.832849,,,,"Nəsimi rayonu, S.Vurğun 167 (Azərbaycan Tibb Universiteti)",Azərbaycan Tibb Universiteti,atm
1,191,bakixanov-filiali-817,0,1,A,0,0,40.4148552,49.9641895,,,,Sabunçu ray. Bakıxanov qəs. S. Qocayev küç. 13,Bakıxanov filialı,atm
1,192,xezer-ray-lezzet-shirniyyat-evi-815,0,1,A,0,0,40.487127,50.165159,,,,"Bakı şəh. Xəzər ray., Yesenin küç. 56 (“Ləzzət Cake House”)",Xəzər  ray. lezzet şirniyyat evi,atm
1,193,aqrolizinq-asc-814,0,0,A,0,0,40.429628,49.946010,,,,Sabunçu  ray.  Bakıxanov qəs.  B. Bünyadov küç. 12,Aqrolizinq ASC,atm
1,194,azerbaycan-dovlet-medeniyyet-ve-incesenet-universiteti-813,0,0,A,0,0,40.379730,49.820891,,,,"Yasamal ray, İnşaatçılar pr. 39 (ADMİU)",Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti,atm
1,195,azerbaycan-dovlet-neft-ve-senaye-universiteti-812,0,0,A,0,0,40.377658,49.847124,,,,"Nəsimi  ray, Dilarə Əliyeva küç. 227",Azərbaycan Dövlət Neft və Sənaye Universiteti,atm
1,196,emanetlerin-sigortalanmasi-fondu-811,0,0,A,0,0,40.388741,49.875845,,,,Xətai  ray.  Babək pr. 16,Əmanətlərin Sığortalanması Fondu,atm
1,197,araz-market-masazir-qesebesi-810,0,0,A,0,0,40.478829,49.753050,,,,"Abşeron rayonu, Masazır qəsəbəsi, Əliağa Vahid küçəsi","Araz market, Masazır qəsəbəsi",atm
1,198,bravo-market-787,0,0,A,0,0,40.387944,49.874368,,,,"Xətai rayonu, Babək prospekti ilə Nəcəfqulu Rəfiyev küçəsinin kəsişməsi",Bravo market,atm
1,199,xususi-mualice-saglamliq-kompleksi-badamdar-qesebesi-782,0,0,A,0,0,40.352757,49.809534,,,,"Səbail rayonu, Badamdar qəsəbəsi, 31-ci Badamdar şossesi","Xüsusi Müalicə Sağlamlıq Kompleksi, Badamdar qəsəbəsi",atm
1,202,araz-market-yeni-guneshli-qesebesi-774,0,0,A,0,0,40.38355182977128,49.98254084910445,,,,"Suraxanı rayonu, Yeni Günəşli qəsəbəsi, V yaşayış massivi","Araz market, Yeni Günəşli qəsəbəsi",atm
1,204,makromart-nerimanov-758,0,0,A,0,0,40.388717,49.849812,,,,"Nərimanov rayonu, Ülvi Bünyadzadə küçəsi 17","Makromart, Nərimanov",atm
1,205,bilgeh-beach-hotel-972,0,0,A,0,0,40.577239,50.063884,,,,"Xəzər rayonu, Bilgəh qəsəbəsi, Qələbə küçəsi 94",Bilgah Beach Hotel,atm
1,206,oba-market-meresulzade-qes-754,0,0,A,0,0,40.436285,49.842375,,,,"Binəqədi rayonu, M.Ə. Rəsulzadə qəs., Arif Hüseynov küçəsi","Oba Market, M.Ə.Rəsulzadə qəs.",atm
1,207,baki-dovlet-universiteti-751,0,0,A,0,0,40.374288,49.811719,,,,"Yasamal rayonu, Z. Xəlilov küçəsi 23",Bakı Dövlət Universiteti,atm
1,210,suraxani-neft-emeliyyat-shirketi-743,0,0,A,0,0,40.423145,50.004941,,,,"Suraxanı rayonu, Əmircan qəsəbəsi, Xanlar Ələkbərov küçəsi 20",Suraxanı Neft Əməliyyat Şirkəti,atm
1,211,bolmart-salamzade-kucesi-742,1,0,A,0,0,40.398564,49.815984,,,,"Yasamal rayonu, Ə. Salamzadə küçəsi 1058","Bolmart, Salamzadə küçəsi",atm
1,212,veyseloglu-shirketler-qrupu-739,0,0,A,0,0,40.403720,49.893764,,,,"Nizami rayonu, Keşlə qəsəbəsi, 2-ci Eninə küçəsi 2",Veysəloğlu Şirkətlər Qrupu,atm
1,213,yasamal-rayon-muhafize-idaresi-738,0,0,A,0,0,40.394006,49.803603,,,,"Yasamal rayonu, Əsəd Əhmədov küçəsi 26B",Yasamal Rayon Mühafizə İdarəsi,atm
1,214,hokumet-evi-737,0,0,A,0,0,40.373533,49.852796,,,,"Səbail rayonu, Üzəyir Hacıbəyli küşəsi 80",Hökümət Evi,atm
1,215,balaxani-neft-shirketi-736,0,0,A,0,0,40.442770,49.944452,,,,"Sabunçu r-nu, Sabunçu qəsəbəsi, Seyid Hüseyn küçəsi 5",Balaxanı Neft Şirkəti,atm
1,216,araz-market-hovsan-734,0,0,A,0,0,40.360741,50.080133,,,,"Suraxanı rayonu, Hövsan qəsəbəsi, İlqar Əhlimanov küçəsi 225","Araz market, Hövsan",atm
1,217,badamdar-filiali-731,0,0,A,0,0,40.354211,49.806424,,,,Badamdar qəsəbəsi Mikayıl Müşfiq küçəsi 1C,Badamdar filialı,atm
1,218,azerbaycan-avtomobil-yollari-dovlet-agentliyi-730,0,0,A,0,0,40.42316,49.802694,,,,"Binəqədi rayonu, Biləcəri qəsəbəsi, R. İsmayılov küçəsi 20/25",Azərbaycan avtomobil yolları dövlət agentliyi,atm
1,219,vergiler-nazirliyi-yaninda-milli-gelirler-departamenti-728,0,0,A,0,0,40.412120,49.895439,,,,"Nizami rayonu, Heydər Əliyev prospekti 105",Vergilər Nazirliyi yanında Milli Gəlirlər Departamenti,atm
1,220,azercell-telekom-mmc-mushteri-xidmetleri-727,0,0,A,0,0,40.383770,49.823430,,,,"Yasamal rayonu, Bəsti Bağırova küçəsi 2",Azercell Telekom MMC-Müştəri Xidmətləri,atm
1,221,azerbaycan-memarliq-ve-inshaat-universiteti-726,0,0,A,0,0,40.369344,49.812799,,,,"Yasamal rayonu, A. Sultanova küçəsi 11",Azərbaycan Memarlıq və İnşaat Universiteti,atm
1,222,azerbaycan-dovlet-neft-ve-senaye-universiteti-giris-1-725,0,0,A,0,0,40.378454,49.848056,,,,"Nəsimi rayonu, Azadliq pr 20",Azərbaycan Dövlət Neft və Sənaye Universiteti giris 1,atm
1,223,aneymetulla-kucesi-23-nerimanov-724,1,0,A,0,0,40.397882,49.877167,,,,"Nərimanov rayonu, A.Neymətulla küçəsi 23","A.Neymətulla küçəsi 23, Nərimanov",atm
1,224,qabbasov-kushesi-13-bayil-qesebesi-723,0,0,A,0,0,40.346375,49.837693,,,,"Səbail rayonu, Bayıl qəsəbəsi, Qurban Abbasov küşəsi 13","Q.Abbasov küşəsi 13, Bayıl qəsəbəsi",atm
1,225,tayqa-ticaret-merkezi-bineqedi-rayonu-722,0,0,A,0,0,40.431738,49.851662,,,,"Binəqədi rayonu, 7-ci mkr., Abay Kunanbayev küçəsi 312","Tayqa ticarət mərkəzi, Binəqədi rayonu",atm
1,226,memmedli-icra-numayendeliyi-719,0,0,A,0,0,40.504722,49.904471,,,,Bakı ş. Abşeron ray. Məmmədli qəsəbəsi,Məmmədli İcra nümayəndəliyi,atm
1,227,ada-universiteti-941,0,1,A,0,0,40.394598,49.849372,,,,"Nərimanov rayonu, Əhmədbəy Ağaoğlu küçəsi 11",ADA Universiteti,atm
1,228,baki-beynelxalq-deniz-ticaret-limani-714,0,0,A,0,0,39.977066,49.440763,,,,"Qaradağ rayonu, Ələt qəsəbəsi",Bakı Beynəlxalq Dəniz Ticarət Limanı,atm
1,229,bravo-hipermarket-ehmedli-qesebesi-713,0,0,A,0,0,40.374582,49.944886,,,,"Xətai rayonu, Əhmədli qəsəbəsi, Ramiz Quliyev küçəsi 4","Bravo Hipermarket, Əhmədli qəsəbəsi",atm
1,230,azerbaycan-texniki-universiteti-712,0,1,A,0,0,40.370066,49.815565,,,,"Yasamal rayonu, H. Cavid prospekti 25",Azərbaycan Texniki Universiteti,atm
1,231,azerbaycan-dovlet-pedaqoji-universiteti-711,0,0,A,0,0,40.373290,49.848026,,,,"Nəsimi rayonu, Ü. Hacıbeyli küçəsi 68",Azərbaycan Dövlət Pedaqoji Universiteti,atm
1,232,xezer-market-qaracuxur-qesebesi-710,0,0,A,0,0,40.400855,49.976464,,,,"Suraxanı rayonu, Qaraçuxur qəs., C. Qurbanov küçəsi, məh. 4057/4060","Xəzər market, Qaraçuxur qəsəbəsi",atm
1,233,koroglu-metro-stansiyasi-709,0,0,A,0,0,40.421337,49.918780,,,,"""Koroğlu"" metro stansiyası",Koroğlu metro stansiyası,atm
